"Area","MTU","Biomass  - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Portugal (PT)","19.06.2021 02:00 - 19.06.2021 03:00 (CET/CEST)","404","n/e","n/e","n/e","2227","0","n/e","n/e","n/e","n/e","0","4","695","160","n/e","n/e","30","n/e","0","n/e","14","529"
"Portugal (PT)","19.06.2021 03:00 - 19.06.2021 04:00 (CET/CEST)","406","n/e","n/e","n/e","2284","0","n/e","n/e","n/e","n/e","0","4","714","214","n/e","n/e","30","n/e","0","n/e","13","491"
"Portugal (PT)","19.06.2021 04:00 - 19.06.2021 05:00 (CET/CEST)","400","n/e","n/e","n/e","2199","0","n/e","n/e","n/e","n/e","30","4","747","177","n/e","n/e","30","n/e","0","n/e","13","486"
"Portugal (PT)","19.06.2021 05:00 - 19.06.2021 06:00 (CET/CEST)","401","n/e","n/e","n/e","2040","0","n/e","n/e","n/e","n/e","295","3","738","291","n/e","n/e","30","n/e","0","n/e","11","428"
"Portugal (PT)","19.06.2021 06:00 - 19.06.2021 07:00 (CET/CEST)","397","n/e","n/e","n/e","2034","0","n/e","n/e","n/e","n/e","110","3","702","216","n/e","n/e","30","n/e","0","n/e","7","359"
"Portugal (PT)","19.06.2021 07:00 - 19.06.2021 08:00 (CET/CEST)","399","n/e","n/e","n/e","2169","0","n/e","n/e","n/e","n/e","3","4","574","326","n/e","n/e","30","n/e","7","n/e","5","360"
"Portugal (PT)","19.06.2021 08:00 - 19.06.2021 09:00 (CET/CEST)","403","n/e","n/e","n/e","2140","0","n/e","n/e","n/e","n/e","107","3","641","441","n/e","n/e","31","n/e","64","n/e","3","365"
"Portugal (PT)","19.06.2021 09:00 - 19.06.2021 10:00 (CET/CEST)","399","n/e","n/e","n/e","2204","0","n/e","n/e","n/e","n/e","242","4","633","616","n/e","n/e","31","n/e","172","n/e","2","327"
"Portugal (PT)","19.06.2021 10:00 - 19.06.2021 11:00 (CET/CEST)","402","n/e","n/e","n/e","2242","0","n/e","n/e","n/e","n/e","245","3","729","398","n/e","n/e","30","n/e","285","n/e","0","294"
"Portugal (PT)","19.06.2021 11:00 - 19.06.2021 12:00 (CET/CEST)","401","n/e","n/e","n/e","2003","0","n/e","n/e","n/e","n/e","308","4","942","443","n/e","n/e","31","n/e","359","n/e","0","295"
"Portugal (PT)","19.06.2021 12:00 - 19.06.2021 13:00 (CET/CEST)","399","n/e","n/e","n/e","1846","0","n/e","n/e","n/e","n/e","305","3","840","639","n/e","n/e","29","n/e","391","n/e","0","365"
"Portugal (PT)","19.06.2021 13:00 - 19.06.2021 14:00 (CET/CEST)","398","n/e","n/e","n/e","1844","0","n/e","n/e","n/e","n/e","228","3","837","773","n/e","n/e","30","n/e","421","n/e","1","462"
"Portugal (PT)","19.06.2021 14:00 - 19.06.2021 15:00 (CET/CEST)","398","n/e","n/e","n/e","1643","0","n/e","n/e","n/e","n/e","19","4","584","595","n/e","n/e","31","n/e","406","n/e","0","662"
"Portugal (PT)","19.06.2021 15:00 - 19.06.2021 16:00 (CET/CEST)","393","n/e","n/e","n/e","1409","0","n/e","n/e","n/e","n/e","0","3","285","157","n/e","n/e","32","n/e","414","n/e","0","828"
"Portugal (PT)","19.06.2021 16:00 - 19.06.2021 17:00 (CET/CEST)","393","n/e","n/e","n/e","1372","0","n/e","n/e","n/e","n/e","39","3","207","217","n/e","n/e","31","n/e","431","n/e","0","1071"
"Portugal (PT)","19.06.2021 17:00 - 19.06.2021 18:00 (CET/CEST)","394","n/e","n/e","n/e","1410","0","n/e","n/e","n/e","n/e","0","4","181","176","n/e","n/e","31","n/e","361","n/e","1","1268"
"Portugal (PT)","19.06.2021 18:00 - 19.06.2021 19:00 (CET/CEST)","396","n/e","n/e","n/e","1447","0","n/e","n/e","n/e","n/e","28","3","515","290","n/e","n/e","32","n/e","313","n/e","1","1352"
"Portugal (PT)","19.06.2021 19:00 - 19.06.2021 20:00 (CET/CEST)","399","n/e","n/e","n/e","1446","0","n/e","n/e","n/e","n/e","839","2","782","510","n/e","n/e","32","n/e","232","n/e","2","1433"
"Portugal (PT)","19.06.2021 20:00 - 19.06.2021 21:00 (CET/CEST)","400","n/e","n/e","n/e","1458","0","n/e","n/e","n/e","n/e","739","2","654","529","n/e","n/e","32","n/e","82","n/e","2","1526"
"Portugal (PT)","19.06.2021 21:00 - 19.06.2021 22:00 (CET/CEST)","397","n/e","n/e","n/e","1517","0","n/e","n/e","n/e","n/e","345","3","656","533","n/e","n/e","31","n/e","14","n/e","6","1528"
"Portugal (PT)","19.06.2021 22:00 - 19.06.2021 23:00 (CET/CEST)","400","n/e","n/e","n/e","1513","0","n/e","n/e","n/e","n/e","173","3","645","591","n/e","n/e","32","n/e","0","n/e","15","1490"
"Portugal (PT)","19.06.2021 23:00 - 20.06.2021 00:00 (CET/CEST)","400","n/e","n/e","n/e","1400","0","n/e","n/e","n/e","n/e","0","3","391","300","n/e","n/e","31","n/e","0","n/e","23","1495"
"Portugal (PT)","20.06.2021 00:00 - 20.06.2021 01:00 (CET/CEST)","396","n/e","n/e","n/e","1174","0","n/e","n/e","n/e","n/e","0","82","230","144","n/e","n/e","31","n/e","0","n/e","25","1651"
"Portugal (PT)","20.06.2021 01:00 - 20.06.2021 02:00 (CET/CEST)","401","n/e","n/e","n/e","581","0","n/e","n/e","n/e","n/e","0","276","274","185","n/e","n/e","32","n/e","0","n/e","25","1883"
"Portugal (PT)","20.06.2021 02:00 - 20.06.2021 03:00 (CET/CEST)","396","n/e","n/e","n/e","330","0","n/e","n/e","n/e","n/e","0","873","271","117","n/e","n/e","31","n/e","0","n/e","25","2070"
"Portugal (PT)","20.06.2021 03:00 - 20.06.2021 04:00 (CET/CEST)","391","n/e","n/e","n/e","326","0","n/e","n/e","n/e","n/e","0","812","244","0","n/e","n/e","29","n/e","0","n/e","25","2204"
"Portugal (PT)","20.06.2021 04:00 - 20.06.2021 05:00 (CET/CEST)","391","n/e","n/e","n/e","325","0","n/e","n/e","n/e","n/e","0","1006","239","35","n/e","n/e","29","n/e","0","n/e","24","2507"
"Portugal (PT)","20.06.2021 05:00 - 20.06.2021 06:00 (CET/CEST)","395","n/e","n/e","n/e","325","0","n/e","n/e","n/e","n/e","0","1433","269","37","n/e","n/e","27","n/e","0","n/e","6","2869"
"Portugal (PT)","20.06.2021 06:00 - 20.06.2021 07:00 (CET/CEST)","399","n/e","n/e","n/e","327","0","n/e","n/e","n/e","n/e","0","1617","172","0","n/e","n/e","28","n/e","0","n/e","0","2918"
"Portugal (PT)","20.06.2021 07:00 - 20.06.2021 08:00 (CET/CEST)","398","n/e","n/e","n/e","326","0","n/e","n/e","n/e","n/e","0","1567","143","0","n/e","n/e","29","n/e","3","n/e","1","2837"
"Portugal (PT)","20.06.2021 08:00 - 20.06.2021 09:00 (CET/CEST)","400","n/e","n/e","n/e","324","0","n/e","n/e","n/e","n/e","0","1613","145","0","n/e","n/e","30","n/e","31","n/e","3","2588"
"Portugal (PT)","20.06.2021 09:00 - 20.06.2021 10:00 (CET/CEST)","398","n/e","n/e","n/e","322","0","n/e","n/e","n/e","n/e","0","1535","196","61","n/e","n/e","30","n/e","90","n/e","4","2328"
"Portugal (PT)","20.06.2021 10:00 - 20.06.2021 11:00 (CET/CEST)","399","n/e","n/e","n/e","322","0","n/e","n/e","n/e","n/e","0","1488","332","12","n/e","n/e","29","n/e","172","n/e","11","2361"
"Portugal (PT)","20.06.2021 11:00 - 20.06.2021 12:00 (CET/CEST)","401","n/e","n/e","n/e","321","0","n/e","n/e","n/e","n/e","0","1545","502","0","n/e","n/e","28","n/e","250","n/e","15","2479"
"Portugal (PT)","20.06.2021 12:00 - 20.06.2021 13:00 (CET/CEST)","403","n/e","n/e","n/e","323","0","n/e","n/e","n/e","n/e","0","1702","568","0","n/e","n/e","29","n/e","352","n/e","19","2549"
"Portugal (PT)","20.06.2021 13:00 - 20.06.2021 14:00 (CET/CEST)","403","n/e","n/e","n/e","325","0","n/e","n/e","n/e","n/e","0","1693","482","0","n/e","n/e","31","n/e","416","n/e","20","2735"
"Portugal (PT)","20.06.2021 14:00 - 20.06.2021 15:00 (CET/CEST)","402","n/e","n/e","n/e","324","0","n/e","n/e","n/e","n/e","0","1847","214","0","n/e","n/e","29","n/e","491","n/e","22","2933"
"Portugal (PT)","20.06.2021 15:00 - 20.06.2021 16:00 (CET/CEST)","402","n/e","n/e","n/e","322","0","n/e","n/e","n/e","n/e","0","1789","226","0","n/e","n/e","29","n/e","505","n/e","24","3001"
"Portugal (PT)","20.06.2021 16:00 - 20.06.2021 17:00 (CET/CEST)","404","n/e","n/e","n/e","322","0","n/e","n/e","n/e","n/e","0","1930","196","0","n/e","n/e","31","n/e","508","n/e","25","3140"
"Portugal (PT)","20.06.2021 17:00 - 20.06.2021 18:00 (CET/CEST)","404","n/e","n/e","n/e","322","0","n/e","n/e","n/e","n/e","0","1548","205","0","n/e","n/e","31","n/e","470","n/e","24","3212"
"Portugal (PT)","20.06.2021 18:00 - 20.06.2021 19:00 (CET/CEST)","401","n/e","n/e","n/e","321","0","n/e","n/e","n/e","n/e","0","1598","186","0","n/e","n/e","30","n/e","399","n/e","24","3257"
"Portugal (PT)","20.06.2021 19:00 - 20.06.2021 20:00 (CET/CEST)","399","n/e","n/e","n/e","322","0","n/e","n/e","n/e","n/e","0","989","188","0","n/e","n/e","30","n/e","254","n/e","21","3108"
"Portugal (PT)","20.06.2021 20:00 - 20.06.2021 21:00 (CET/CEST)","394","n/e","n/e","n/e","321","0","n/e","n/e","n/e","n/e","57","70","395","36","n/e","n/e","28","n/e","112","n/e","22","3086"
"Portugal (PT)","20.06.2021 21:00 - 20.06.2021 22:00 (CET/CEST)","398","n/e","n/e","n/e","318","0","n/e","n/e","n/e","n/e","173","10","584","137","n/e","n/e","31","n/e","20","n/e","21","3010"
"Portugal (PT)","20.06.2021 22:00 - 20.06.2021 23:00 (CET/CEST)","383","n/e","n/e","n/e","264","0","n/e","n/e","n/e","n/e","318","10","815","216","n/e","n/e","30","n/e","0","n/e","22","2861"
"Portugal (PT)","20.06.2021 23:00 - 21.06.2021 00:00 (CET/CEST)","384","n/e","n/e","n/e","279","0","n/e","n/e","n/e","n/e","29","48","615","48","n/e","n/e","31","n/e","0","n/e","13","2767"
"Portugal (PT)","21.06.2021 00:00 - 21.06.2021 01:00 (CET/CEST)","384","n/e","n/e","n/e","282","0","n/e","n/e","n/e","n/e","0","422","691","33","n/e","n/e","29","n/e","0","n/e","13","2646"
"Portugal (PT)","21.06.2021 01:00 - 21.06.2021 02:00 (CET/CEST)","386","n/e","n/e","n/e","293","0","n/e","n/e","n/e","n/e","0","1277","556","1","n/e","n/e","29","n/e","0","n/e","13","2627"
"Portugal (PT)","21.06.2021 02:00 - 21.06.2021 03:00 (CET/CEST)","390","n/e","n/e","n/e","296","0","n/e","n/e","n/e","n/e","0","1373","450","54","n/e","n/e","31","n/e","0","n/e","8","2608"
"Portugal (PT)","21.06.2021 03:00 - 21.06.2021 04:00 (CET/CEST)","385","n/e","n/e","n/e","299","0","n/e","n/e","n/e","n/e","0","1328","292","55","n/e","n/e","29","n/e","0","n/e","4","2555"
"Portugal (PT)","21.06.2021 04:00 - 21.06.2021 05:00 (CET/CEST)","388","n/e","n/e","n/e","311","0","n/e","n/e","n/e","n/e","0","1065","302","54","n/e","n/e","28","n/e","0","n/e","3","2239"
"Portugal (PT)","21.06.2021 05:00 - 21.06.2021 06:00 (CET/CEST)","389","n/e","n/e","n/e","492","0","n/e","n/e","n/e","n/e","0","789","296","55","n/e","n/e","29","n/e","0","n/e","3","1947"
"Portugal (PT)","21.06.2021 06:00 - 21.06.2021 07:00 (CET/CEST)","394","n/e","n/e","n/e","974","0","n/e","n/e","n/e","n/e","179","12","406","58","n/e","n/e","30","n/e","0","n/e","3","1946"
"Portugal (PT)","21.06.2021 07:00 - 21.06.2021 08:00 (CET/CEST)","392","n/e","n/e","n/e","1588","0","n/e","n/e","n/e","n/e","1004","1","625","340","n/e","n/e","29","n/e","5","n/e","0","1921"
"Portugal (PT)","21.06.2021 08:00 - 21.06.2021 09:00 (CET/CEST)","387","n/e","n/e","n/e","2290","0","n/e","n/e","n/e","n/e","1221","1","970","508","n/e","n/e","29","n/e","48","n/e","1","1679"
"Portugal (PT)","21.06.2021 09:00 - 21.06.2021 10:00 (CET/CEST)","390","n/e","n/e","n/e","2584","0","n/e","n/e","n/e","n/e","260","6","1126","403","n/e","n/e","30","n/e","126","n/e","1","1215"
"Portugal (PT)","21.06.2021 10:00 - 21.06.2021 11:00 (CET/CEST)","383","n/e","n/e","n/e","2748","0","n/e","n/e","n/e","n/e","387","5","1223","167","n/e","n/e","31","n/e","226","n/e","0","874"
"Portugal (PT)","21.06.2021 11:00 - 21.06.2021 12:00 (CET/CEST)","369","n/e","n/e","n/e","2826","0","n/e","n/e","n/e","n/e","405","4","1194","170","n/e","n/e","31","n/e","296","n/e","0","651"
"Portugal (PT)","21.06.2021 12:00 - 21.06.2021 13:00 (CET/CEST)","366","n/e","n/e","n/e","2838","0","n/e","n/e","n/e","n/e","7","4","1111","319","n/e","n/e","30","n/e","344","n/e","0","526"
"Portugal (PT)","21.06.2021 13:00 - 21.06.2021 14:00 (CET/CEST)","364","n/e","n/e","n/e","2798","0","n/e","n/e","n/e","n/e","0","4","937","267","n/e","n/e","30","n/e","383","n/e","0","553"
"Portugal (PT)","21.06.2021 14:00 - 21.06.2021 15:00 (CET/CEST)","362","n/e","n/e","n/e","2719","0","n/e","n/e","n/e","n/e","0","4","461","129","n/e","n/e","31","n/e","406","n/e","1","630"
"Portugal (PT)","21.06.2021 15:00 - 21.06.2021 16:00 (CET/CEST)","360","n/e","n/e","n/e","2535","0","n/e","n/e","n/e","n/e","0","4","125","67","n/e","n/e","29","n/e","394","n/e","2","736"
"Portugal (PT)","21.06.2021 16:00 - 21.06.2021 17:00 (CET/CEST)","369","n/e","n/e","n/e","2625","0","n/e","n/e","n/e","n/e","0","4","302","70","n/e","n/e","30","n/e","415","n/e","1","776"
"Portugal (PT)","21.06.2021 17:00 - 21.06.2021 18:00 (CET/CEST)","373","n/e","n/e","n/e","2663","0","n/e","n/e","n/e","n/e","285","3","361","211","n/e","n/e","30","n/e","356","n/e","1","856"
"Portugal (PT)","21.06.2021 18:00 - 21.06.2021 19:00 (CET/CEST)","347","n/e","n/e","n/e","2727","0","n/e","n/e","n/e","n/e","843","2","419","414","n/e","n/e","30","n/e","326","n/e","1","999"
"Portugal (PT)","21.06.2021 19:00 - 21.06.2021 20:00 (CET/CEST)","345","n/e","n/e","n/e","2731","0","n/e","n/e","n/e","n/e","1140","1","629","699","n/e","n/e","30","n/e","254","n/e","2","1199"
"Portugal (PT)","21.06.2021 20:00 - 21.06.2021 21:00 (CET/CEST)","354","n/e","n/e","n/e","2812","0","n/e","n/e","n/e","n/e","1382","1","932","712","n/e","n/e","29","n/e","110","n/e","5","1242"
"Portugal (PT)","21.06.2021 21:00 - 21.06.2021 22:00 (CET/CEST)","365","n/e","n/e","n/e","2789","0","n/e","n/e","n/e","n/e","1266","1","960","767","n/e","n/e","30","n/e","21","n/e","6","1289"
"Portugal (PT)","21.06.2021 22:00 - 21.06.2021 23:00 (CET/CEST)","367","n/e","n/e","n/e","2729","0","n/e","n/e","n/e","n/e","1253","1","1096","597","n/e","n/e","30","n/e","0","n/e","9","1336"
"Portugal (PT)","21.06.2021 23:00 - 22.06.2021 00:00 (CET/CEST)","373","n/e","n/e","n/e","2797","0","n/e","n/e","n/e","n/e","780","2","927","398","n/e","n/e","30","n/e","0","n/e","8","1352"
"Portugal (PT)","22.06.2021 00:00 - 22.06.2021 01:00 (CET/CEST)","371","n/e","n/e","n/e","2767","0","n/e","n/e","n/e","n/e","796","2","778","213","n/e","n/e","30","n/e","0","n/e","9","1295"
"Portugal (PT)","22.06.2021 01:00 - 22.06.2021 02:00 (CET/CEST)","369","n/e","n/e","n/e","2532","0","n/e","n/e","n/e","n/e","702","2","553","211","n/e","n/e","29","n/e","0","n/e","9","1258"
"Portugal (PT)","22.06.2021 02:00 - 22.06.2021 03:00 (CET/CEST)","369","n/e","n/e","n/e","2564","0","n/e","n/e","n/e","n/e","326","2","416","212","n/e","n/e","29","n/e","0","n/e","15","1263"
"Portugal (PT)","22.06.2021 03:00 - 22.06.2021 04:00 (CET/CEST)","370","n/e","n/e","n/e","2602","0","n/e","n/e","n/e","n/e","358","5","378","175","n/e","n/e","30","n/e","0","n/e","22","1168"
"Portugal (PT)","22.06.2021 04:00 - 22.06.2021 05:00 (CET/CEST)","371","n/e","n/e","n/e","2526","0","n/e","n/e","n/e","n/e","198","5","225","70","n/e","n/e","30","n/e","0","n/e","20","1240"
"Portugal (PT)","22.06.2021 05:00 - 22.06.2021 06:00 (CET/CEST)","364","n/e","n/e","n/e","2548","0","n/e","n/e","n/e","n/e","243","5","269","50","n/e","n/e","29","n/e","0","n/e","18","1421"
"Portugal (PT)","22.06.2021 06:00 - 22.06.2021 07:00 (CET/CEST)","362","n/e","n/e","n/e","2659","0","n/e","n/e","n/e","n/e","274","4","440","188","n/e","n/e","28","n/e","0","n/e","17","1625"
"Portugal (PT)","22.06.2021 07:00 - 22.06.2021 08:00 (CET/CEST)","370","n/e","n/e","n/e","2604","0","n/e","n/e","n/e","n/e","235","4","668","241","n/e","n/e","30","n/e","9","n/e","17","1782"
"Portugal (PT)","22.06.2021 08:00 - 22.06.2021 09:00 (CET/CEST)","393","n/e","n/e","n/e","2756","0","n/e","n/e","n/e","n/e","1231","4","1093","340","n/e","n/e","30","n/e","71","n/e","18","1755"
"Portugal (PT)","22.06.2021 09:00 - 22.06.2021 10:00 (CET/CEST)","396","n/e","n/e","n/e","2788","0","n/e","n/e","n/e","n/e","426","5","1075","261","n/e","n/e","31","n/e","216","n/e","19","1486"
"Portugal (PT)","22.06.2021 10:00 - 22.06.2021 11:00 (CET/CEST)","391","n/e","n/e","n/e","2716","0","n/e","n/e","n/e","n/e","228","5","980","262","n/e","n/e","30","n/e","367","n/e","24","1324"
"Portugal (PT)","22.06.2021 11:00 - 22.06.2021 12:00 (CET/CEST)","382","n/e","n/e","n/e","2707","0","n/e","n/e","n/e","n/e","0","6","976","99","n/e","n/e","30","n/e","567","n/e","24","1346"
"Portugal (PT)","22.06.2021 12:00 - 22.06.2021 13:00 (CET/CEST)","386","n/e","n/e","n/e","2680","0","n/e","n/e","n/e","n/e","0","6","728","67","n/e","n/e","31","n/e","634","n/e","24","1318"
"Portugal (PT)","22.06.2021 13:00 - 22.06.2021 14:00 (CET/CEST)","379","n/e","n/e","n/e","2502","0","n/e","n/e","n/e","n/e","0","6","757","67","n/e","n/e","31","n/e","662","n/e","25","1309"
"Portugal (PT)","22.06.2021 14:00 - 22.06.2021 15:00 (CET/CEST)","371","n/e","n/e","n/e","2491","0","n/e","n/e","n/e","n/e","0","5","681","67","n/e","n/e","30","n/e","693","n/e","25","1387"
"Portugal (PT)","22.06.2021 15:00 - 22.06.2021 16:00 (CET/CEST)","383","n/e","n/e","n/e","2508","0","n/e","n/e","n/e","n/e","0","6","399","68","n/e","n/e","30","n/e","684","n/e","25","1457"
"Portugal (PT)","22.06.2021 16:00 - 22.06.2021 17:00 (CET/CEST)","386","n/e","n/e","n/e","2573","0","n/e","n/e","n/e","n/e","47","30","244","111","n/e","n/e","32","n/e","644","n/e","25","1767"
"Portugal (PT)","22.06.2021 17:00 - 22.06.2021 18:00 (CET/CEST)","387","n/e","n/e","n/e","2538","0","n/e","n/e","n/e","n/e","1","194","467","248","n/e","n/e","31","n/e","601","n/e","25","2163"
"Portugal (PT)","22.06.2021 18:00 - 22.06.2021 19:00 (CET/CEST)","393","n/e","n/e","n/e","2733","0","n/e","n/e","n/e","n/e","129","308","657","273","n/e","n/e","31","n/e","509","n/e","25","2433"
"Portugal (PT)","22.06.2021 19:00 - 22.06.2021 20:00 (CET/CEST)","393","n/e","n/e","n/e","2700","0","n/e","n/e","n/e","n/e","202","3","684","179","n/e","n/e","31","n/e","335","n/e","25","2553"
"Portugal (PT)","22.06.2021 20:00 - 22.06.2021 21:00 (CET/CEST)","395","n/e","n/e","n/e","2763","0","n/e","n/e","n/e","n/e","24","7","862","179","n/e","n/e","30","n/e","142","n/e","25","2520"
"Portugal (PT)","22.06.2021 21:00 - 22.06.2021 22:00 (CET/CEST)","371","n/e","n/e","n/e","2755","0","n/e","n/e","n/e","n/e","146","6","868","170","n/e","n/e","30","n/e","23","n/e","25","2356"
"Portugal (PT)","22.06.2021 22:00 - 22.06.2021 23:00 (CET/CEST)","370","n/e","n/e","n/e","2578","0","n/e","n/e","n/e","n/e","361","6","963","214","n/e","n/e","29","n/e","0","n/e","25","2080"
"Portugal (PT)","22.06.2021 23:00 - 23.06.2021 00:00 (CET/CEST)","372","n/e","n/e","n/e","2493","0","n/e","n/e","n/e","n/e","0","6","653","133","n/e","n/e","30","n/e","0","n/e","25","1946"
"Portugal (PT)","23.06.2021 00:00 - 23.06.2021 01:00 (CET/CEST)","377","n/e","n/e","n/e","2742","0","n/e","n/e","n/e","n/e","0","7","467","67","n/e","n/e","31","n/e","0","n/e","25","1910"
"Portugal (PT)","23.06.2021 01:00 - 23.06.2021 02:00 (CET/CEST)","380","n/e","n/e","n/e","2686","0","n/e","n/e","n/e","n/e","0","5","295","58","n/e","n/e","31","n/e","0","n/e","25","1792"
"Portugal (PT)","23.06.2021 02:00 - 23.06.2021 03:00 (CET/CEST)","379","n/e","n/e","n/e","2292","0","n/e","n/e","n/e","n/e","0","4","157","54","n/e","n/e","31","n/e","0","n/e","25","1735"
"Portugal (PT)","23.06.2021 03:00 - 23.06.2021 04:00 (CET/CEST)","383","n/e","n/e","n/e","2365","0","n/e","n/e","n/e","n/e","0","4","209","54","n/e","n/e","30","n/e","0","n/e","25","1736"
"Portugal (PT)","23.06.2021 04:00 - 23.06.2021 05:00 (CET/CEST)","391","n/e","n/e","n/e","2277","0","n/e","n/e","n/e","n/e","0","175","174","54","n/e","n/e","29","n/e","0","n/e","25","1846"
"Portugal (PT)","23.06.2021 05:00 - 23.06.2021 06:00 (CET/CEST)","391","n/e","n/e","n/e","2472","0","n/e","n/e","n/e","n/e","0","17","206","54","n/e","n/e","28","n/e","0","n/e","25","1820"
"Portugal (PT)","23.06.2021 06:00 - 23.06.2021 07:00 (CET/CEST)","395","n/e","n/e","n/e","2645","0","n/e","n/e","n/e","n/e","4","4","414","57","n/e","n/e","30","n/e","0","n/e","25","1798"
"Portugal (PT)","23.06.2021 07:00 - 23.06.2021 08:00 (CET/CEST)","399","n/e","n/e","n/e","2593","0","n/e","n/e","n/e","n/e","121","3","696","122","n/e","n/e","29","n/e","14","n/e","25","1847"
"Portugal (PT)","23.06.2021 08:00 - 23.06.2021 09:00 (CET/CEST)","405","n/e","n/e","n/e","2811","0","n/e","n/e","n/e","n/e","872","2","1064","474","n/e","n/e","28","n/e","112","n/e","21","1672"
"Portugal (PT)","23.06.2021 09:00 - 23.06.2021 10:00 (CET/CEST)","406","n/e","n/e","n/e","2762","0","n/e","n/e","n/e","n/e","754","2","1172","119","n/e","n/e","29","n/e","314","n/e","15","1377"
"Portugal (PT)","23.06.2021 10:00 - 23.06.2021 11:00 (CET/CEST)","407","n/e","n/e","n/e","2750","0","n/e","n/e","n/e","n/e","381","3","1155","90","n/e","n/e","28","n/e","494","n/e","25","1042"
"Portugal (PT)","23.06.2021 11:00 - 23.06.2021 12:00 (CET/CEST)","408","n/e","n/e","n/e","2714","0","n/e","n/e","n/e","n/e","424","2","903","153","n/e","n/e","28","n/e","644","n/e","25","714"
"Portugal (PT)","23.06.2021 12:00 - 23.06.2021 13:00 (CET/CEST)","400","n/e","n/e","n/e","2721","0","n/e","n/e","n/e","n/e","532","2","804","79","n/e","n/e","29","n/e","741","n/e","25","495"
"Portugal (PT)","23.06.2021 13:00 - 23.06.2021 14:00 (CET/CEST)","404","n/e","n/e","n/e","2647","0","n/e","n/e","n/e","n/e","196","3","611","127","n/e","n/e","28","n/e","778","n/e","25","391"
"Portugal (PT)","23.06.2021 14:00 - 23.06.2021 15:00 (CET/CEST)","415","n/e","n/e","n/e","2656","0","n/e","n/e","n/e","n/e","0","4","693","67","n/e","n/e","28","n/e","785","n/e","25","374"
"Portugal (PT)","23.06.2021 15:00 - 23.06.2021 16:00 (CET/CEST)","412","n/e","n/e","n/e","2612","0","n/e","n/e","n/e","n/e","0","4","585","67","n/e","n/e","29","n/e","780","n/e","25","429"
"Portugal (PT)","23.06.2021 16:00 - 23.06.2021 17:00 (CET/CEST)","417","n/e","n/e","n/e","2619","0","n/e","n/e","n/e","n/e","0","37","407","67","n/e","n/e","29","n/e","740","n/e","25","522"
"Portugal (PT)","23.06.2021 17:00 - 23.06.2021 18:00 (CET/CEST)","417","n/e","n/e","n/e","2532","0","n/e","n/e","n/e","n/e","0","4","506","67","n/e","n/e","29","n/e","648","n/e","25","682"
"Portugal (PT)","23.06.2021 18:00 - 23.06.2021 19:00 (CET/CEST)","415","n/e","n/e","n/e","2622","0","n/e","n/e","n/e","n/e","189","3","547","65","n/e","n/e","29","n/e","520","n/e","25","830"
"Portugal (PT)","23.06.2021 19:00 - 23.06.2021 20:00 (CET/CEST)","416","n/e","n/e","n/e","2627","0","n/e","n/e","n/e","n/e","26","3","521","61","n/e","n/e","29","n/e","326","n/e","25","942"
"Portugal (PT)","23.06.2021 20:00 - 23.06.2021 21:00 (CET/CEST)","404","n/e","n/e","n/e","2758","0","n/e","n/e","n/e","n/e","166","3","402","179","n/e","n/e","28","n/e","139","n/e","25","960"
"Portugal (PT)","23.06.2021 21:00 - 23.06.2021 22:00 (CET/CEST)","405","n/e","n/e","n/e","2682","0","n/e","n/e","n/e","n/e","317","2","516","308","n/e","n/e","28","n/e","22","n/e","25","931"
