"Area","MTU","Biomass  - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"France (FR)","28.05.2021 09:00 - 28.05.2021 10:00 (CET/CEST)","368","n/e","n/e","n/e","3000","35","138","n/e","n/e","n/e","1062","","6819","2596","n/e","39992","n/e","n/e","3857","152","n/e","1114"
"France (FR)","28.05.2021 10:00 - 28.05.2021 11:00 (CET/CEST)","368","n/e","n/e","n/e","2762","35","137","n/e","n/e","n/e","574","","6368","1998","n/e","39569","n/e","n/e","5370","143","n/e","1193"
"France (FR)","28.05.2021 11:00 - 28.05.2021 12:00 (CET/CEST)","369","n/e","n/e","n/e","2719","35","137","n/e","n/e","n/e","543","","6322","1902","n/e","39161","n/e","n/e","6496","143","n/e","1276"
"France (FR)","28.05.2021 12:00 - 28.05.2021 13:00 (CET/CEST)","368","n/e","n/e","n/e","2198","35","138","n/e","n/e","n/e","529","","6257","1871","n/e","38849","n/e","n/e","7187","146","n/e","1245"
"France (FR)","28.05.2021 13:00 - 28.05.2021 14:00 (CET/CEST)","368","n/e","n/e","n/e","2186","35","137","n/e","n/e","n/e","666","","6140","1727","n/e","38535","n/e","n/e","7273","149","n/e","1198"
"France (FR)","28.05.2021 14:00 - 28.05.2021 15:00 (CET/CEST)","367","n/e","n/e","n/e","2172","35","138","n/e","n/e","n/e","1030","","6030","1494","n/e","38211","n/e","n/e","6969","150","n/e","1070"
"France (FR)","28.05.2021 15:00 - 28.05.2021 16:00 (CET/CEST)","370","n/e","n/e","n/e","2153","35","137","n/e","n/e","n/e","717","","6036","1694","n/e","38333","n/e","n/e","6483","151","n/e","971"
"France (FR)","28.05.2021 16:00 - 28.05.2021 17:00 (CET/CEST)","368","n/e","n/e","n/e","2505","35","137","n/e","n/e","n/e","","30","6068","1835","n/e","38140","n/e","n/e","5678","153","n/e","986"
"France (FR)","28.05.2021 17:00 - 28.05.2021 18:00 (CET/CEST)","369","n/e","n/e","n/e","3234","35","137","n/e","n/e","n/e","497","","6298","1924","n/e","38224","n/e","n/e","4424","156","n/e","1000"
"France (FR)","28.05.2021 18:00 - 28.05.2021 19:00 (CET/CEST)","370","n/e","n/e","n/e","3108","35","137","n/e","n/e","n/e","1030","","6537","2404","n/e","38241","n/e","n/e","2923","157","n/e","1103"
"France (FR)","28.05.2021 19:00 - 28.05.2021 20:00 (CET/CEST)","365","n/e","n/e","n/e","3052","35","137","n/e","n/e","n/e","1576","","6830","2830","n/e","38737","n/e","n/e","1437","156","n/e","1343"
"France (FR)","28.05.2021 20:00 - 28.05.2021 21:00 (CET/CEST)","367","n/e","n/e","n/e","3004","35","137","n/e","n/e","n/e","1660","","6760","2947","n/e","38739","n/e","n/e","508","159","n/e","1565"
"France (FR)","28.05.2021 21:00 - 28.05.2021 22:00 (CET/CEST)","368","n/e","n/e","n/e","2718","35","137","n/e","n/e","n/e","1464","","6659","2465","n/e","38739","n/e","n/e","192","160","n/e","2012"
"France (FR)","28.05.2021 22:00 - 28.05.2021 23:00 (CET/CEST)","370","n/e","n/e","n/e","2678","35","137","n/e","n/e","n/e","1674","","6546","3118","n/e","38303","n/e","n/e","0","161","n/e","2565"
"France (FR)","28.05.2021 23:00 - 29.05.2021 00:00 (CET/CEST)","367","n/e","n/e","n/e","2585","35","137","n/e","n/e","n/e","1125","","6449","3303","n/e","37946","n/e","n/e","0","159","n/e","3050"
"France (FR)","29.05.2021 00:00 - 29.05.2021 01:00 (CET/CEST)","365","n/e","n/e","n/e","1969","36","138","n/e","n/e","n/e","758","","6361","2613","n/e","37850","n/e","n/e","0","161","n/e","3347"
"France (FR)","29.05.2021 01:00 - 29.05.2021 02:00 (CET/CEST)","365","n/e","n/e","n/e","704","36","137","n/e","n/e","n/e","223","","6188","2415","n/e","37583","n/e","n/e","0","156","n/e","3248"
"France (FR)","29.05.2021 02:00 - 29.05.2021 03:00 (CET/CEST)","364","n/e","n/e","n/e","611","36","137","n/e","n/e","n/e","571","","6060","2229","n/e","37334","n/e","n/e","0","152","n/e","2981"
"France (FR)","29.05.2021 03:00 - 29.05.2021 04:00 (CET/CEST)","366","n/e","n/e","n/e","617","36","149","n/e","n/e","n/e","206","","5971","2111","n/e","36883","n/e","n/e","0","153","n/e","2798"
"France (FR)","29.05.2021 04:00 - 29.05.2021 05:00 (CET/CEST)","370","n/e","n/e","n/e","607","36","269","n/e","n/e","n/e","","222","5840","1957","n/e","37131","n/e","n/e","0","157","n/e","2639"
"France (FR)","29.05.2021 05:00 - 29.05.2021 06:00 (CET/CEST)","367","n/e","n/e","n/e","614","37","270","n/e","n/e","n/e","","587","5841","1765","n/e","37713","n/e","n/e","156","164","n/e","2490"
"France (FR)","29.05.2021 06:00 - 29.05.2021 07:00 (CET/CEST)","365","n/e","n/e","n/e","618","38","248","n/e","n/e","n/e","","1031","5816","1618","n/e","38282","n/e","n/e","235","162","n/e","2351"
"France (FR)","29.05.2021 07:00 - 29.05.2021 08:00 (CET/CEST)","364","n/e","n/e","n/e","603","38","137","n/e","n/e","n/e","","844","5727","1781","n/e","38453","n/e","n/e","692","168","n/e","2259"
"France (FR)","29.05.2021 08:00 - 29.05.2021 09:00 (CET/CEST)","362","n/e","n/e","n/e","590","38","137","n/e","n/e","n/e","","12","5730","1930","n/e","38597","n/e","n/e","1722","168","n/e","1746"
"France (FR)","29.05.2021 09:00 - 29.05.2021 10:00 (CET/CEST)","367","n/e","n/e","n/e","595","39","136","n/e","n/e","n/e","227","","5752","2007","n/e","38425","n/e","n/e","3082","166","n/e","1463"
"France (FR)","29.05.2021 10:00 - 29.05.2021 11:00 (CET/CEST)","369","n/e","n/e","n/e","595","40","136","n/e","n/e","n/e","","530","5715","1994","n/e","38420","n/e","n/e","4435","168","n/e","1589"
"France (FR)","29.05.2021 11:00 - 29.05.2021 12:00 (CET/CEST)","366","n/e","n/e","n/e","584","40","136","n/e","n/e","n/e","","1181","5641","1964","n/e","38422","n/e","n/e","5555","169","n/e","1740"
"France (FR)","29.05.2021 12:00 - 29.05.2021 13:00 (CET/CEST)","367","n/e","n/e","n/e","603","40","136","n/e","n/e","n/e","","998","5612","2012","n/e","38461","n/e","n/e","6053","171","n/e","2131"
"France (FR)","29.05.2021 13:00 - 29.05.2021 14:00 (CET/CEST)","370","n/e","n/e","n/e","606","41","136","n/e","n/e","n/e","","1282","5640","1787","n/e","37638","n/e","n/e","6278","171","n/e","2475"
"France (FR)","29.05.2021 14:00 - 29.05.2021 15:00 (CET/CEST)","369","n/e","n/e","n/e","603","43","136","n/e","n/e","n/e","","1762","5585","1564","n/e","36281","n/e","n/e","6084","162","n/e","2670"
"France (FR)","29.05.2021 15:00 - 29.05.2021 16:00 (CET/CEST)","369","n/e","n/e","n/e","602","44","137","n/e","n/e","n/e","","1710","5386","1577","n/e","35977","n/e","n/e","5673","147","n/e","2728"
"France (FR)","29.05.2021 16:00 - 29.05.2021 17:00 (CET/CEST)","369","n/e","n/e","n/e","596","44","137","n/e","n/e","n/e","","1519","5409","1665","n/e","36122","n/e","n/e","5100","149","n/e","2774"
"France (FR)","29.05.2021 17:00 - 29.05.2021 18:00 (CET/CEST)","369","n/e","n/e","n/e","591","44","137","n/e","n/e","n/e","","1102","5491","1692","n/e","36445","n/e","n/e","4281","166","n/e","2791"
"France (FR)","29.05.2021 18:00 - 29.05.2021 19:00 (CET/CEST)","366","n/e","n/e","n/e","595","43","137","n/e","n/e","n/e","","715","5620","1787","n/e","37235","n/e","n/e","2854","161","n/e","2847"
"France (FR)","29.05.2021 19:00 - 29.05.2021 20:00 (CET/CEST)","371","n/e","n/e","n/e","588","43","137","n/e","n/e","n/e","821","","5831","2145","n/e","38308","n/e","n/e","1502","152","n/e","3045"
"France (FR)","29.05.2021 20:00 - 29.05.2021 21:00 (CET/CEST)","372","n/e","n/e","n/e","599","42","137","n/e","n/e","n/e","1093","","6026","2439","n/e","38451","n/e","n/e","512","175","n/e","3202"
"France (FR)","29.05.2021 21:00 - 29.05.2021 22:00 (CET/CEST)","371","n/e","n/e","n/e","593","42","137","n/e","n/e","n/e","900","","6057","2106","n/e","38702","n/e","n/e","194","179","n/e","3940"
"France (FR)","29.05.2021 22:00 - 29.05.2021 23:00 (CET/CEST)","368","n/e","n/e","n/e","591","41","137","n/e","n/e","n/e","857","","6069","2312","n/e","38694","n/e","n/e","0","172","n/e","4813"
"France (FR)","29.05.2021 23:00 - 30.05.2021 00:00 (CET/CEST)","367","n/e","n/e","n/e","603","40","136","n/e","n/e","n/e","499","","5862","2225","n/e","37979","n/e","n/e","0","173","n/e","5075"
"France (FR)","30.05.2021 00:00 - 30.05.2021 01:00 (CET/CEST)","367","n/e","n/e","n/e","769","38","137","n/e","n/e","n/e","","200","5762","2401","n/e","37721","n/e","n/e","0","173","n/e","5132"
"France (FR)","30.05.2021 01:00 - 30.05.2021 02:00 (CET/CEST)","365","n/e","n/e","n/e","815","39","137","n/e","n/e","n/e","","909","5753","1950","n/e","37832","n/e","n/e","0","171","n/e","5162"
"France (FR)","30.05.2021 02:00 - 30.05.2021 03:00 (CET/CEST)","365","n/e","n/e","n/e","819","38","137","n/e","n/e","n/e","","732","5798","1758","n/e","37757","n/e","n/e","0","172","n/e","5180"
"France (FR)","30.05.2021 03:00 - 30.05.2021 04:00 (CET/CEST)","368","n/e","n/e","n/e","825","38","137","n/e","n/e","n/e","","1006","5762","1670","n/e","37371","n/e","n/e","0","172","n/e","4870"
"France (FR)","30.05.2021 04:00 - 30.05.2021 05:00 (CET/CEST)","365","n/e","n/e","n/e","809","38","137","n/e","n/e","n/e","","1198","5700","1532","n/e","36082","n/e","n/e","0","173","n/e","4548"
"France (FR)","30.05.2021 05:00 - 30.05.2021 06:00 (CET/CEST)","365","n/e","n/e","n/e","815","38","136","n/e","n/e","n/e","","1243","5537","1429","n/e","35720","n/e","n/e","159","171","n/e","4199"
"France (FR)","30.05.2021 06:00 - 30.05.2021 07:00 (CET/CEST)","364","n/e","n/e","n/e","803","38","137","n/e","n/e","n/e","","1236","5497","1415","n/e","35966","n/e","n/e","250","172","n/e","3896"
"France (FR)","30.05.2021 07:00 - 30.05.2021 08:00 (CET/CEST)","362","n/e","n/e","n/e","807","38","137","n/e","n/e","n/e","","1085","5338","1517","n/e","36709","n/e","n/e","776","171","n/e","3221"
"France (FR)","30.05.2021 08:00 - 30.05.2021 09:00 (CET/CEST)","362","n/e","n/e","n/e","789","37","137","n/e","n/e","n/e","","796","5480","1743","n/e","36952","n/e","n/e","2019","164","n/e","2152"
"France (FR)","30.05.2021 09:00 - 30.05.2021 10:00 (CET/CEST)","361","n/e","n/e","n/e","722","37","139","n/e","n/e","n/e","","911","5427","1627","n/e","36857","n/e","n/e","3673","160","n/e","1715"
"France (FR)","30.05.2021 10:00 - 30.05.2021 11:00 (CET/CEST)","362","n/e","n/e","n/e","695","37","138","n/e","n/e","n/e","","1096","5302","1545","n/e","35940","n/e","n/e","5372","162","n/e","1740"
"France (FR)","30.05.2021 11:00 - 30.05.2021 12:00 (CET/CEST)","359","n/e","n/e","n/e","696","37","139","n/e","n/e","n/e","","1221","5164","1480","n/e","32537","n/e","n/e","6608","164","n/e","2304"
"France (FR)","30.05.2021 12:00 - 30.05.2021 13:00 (CET/CEST)","362","n/e","n/e","n/e","691","37","139","n/e","n/e","n/e","","1267","5009","1406","n/e","30525","n/e","n/e","7263","164","n/e","2862"
"France (FR)","30.05.2021 13:00 - 30.05.2021 14:00 (CET/CEST)","362","n/e","n/e","n/e","690","37","139","n/e","n/e","n/e","","1277","4444","1394","n/e","28984","n/e","n/e","7338","162","n/e","2954"
"France (FR)","30.05.2021 14:00 - 30.05.2021 15:00 (CET/CEST)","362","n/e","n/e","n/e","687","37","139","n/e","n/e","n/e","","1654","4196","1035","n/e","28506","n/e","n/e","6992","160","n/e","2929"
"France (FR)","30.05.2021 15:00 - 30.05.2021 16:00 (CET/CEST)","365","n/e","n/e","n/e","705","36","139","n/e","n/e","n/e","","1755","4439","926","n/e","28617","n/e","n/e","6340","164","n/e","2851"
"France (FR)","30.05.2021 16:00 - 30.05.2021 17:00 (CET/CEST)","368","n/e","n/e","n/e","682","36","139","n/e","n/e","n/e","","1461","4626","958","n/e","29986","n/e","n/e","5517","164","n/e","2642"
"France (FR)","30.05.2021 17:00 - 30.05.2021 18:00 (CET/CEST)","367","n/e","n/e","n/e","678","36","139","n/e","n/e","n/e","","992","5092","1291","n/e","33428","n/e","n/e","4551","161","n/e","2858"
"France (FR)","30.05.2021 18:00 - 30.05.2021 19:00 (CET/CEST)","365","n/e","n/e","n/e","722","36","139","n/e","n/e","n/e","","130","5461","1612","n/e","36215","n/e","n/e","3153","162","n/e","3055"
"France (FR)","30.05.2021 19:00 - 30.05.2021 20:00 (CET/CEST)","365","n/e","n/e","n/e","700","36","139","n/e","n/e","n/e","494","","5713","1937","n/e","37125","n/e","n/e","1686","166","n/e","3250"
"France (FR)","30.05.2021 20:00 - 30.05.2021 21:00 (CET/CEST)","363","n/e","n/e","n/e","686","36","139","n/e","n/e","n/e","695","","6038","2142","n/e","37514","n/e","n/e","576","167","n/e","3172"
"France (FR)","30.05.2021 21:00 - 30.05.2021 22:00 (CET/CEST)","365","n/e","n/e","n/e","713","36","139","n/e","n/e","n/e","949","","6079","2230","n/e","38051","n/e","n/e","204","165","n/e","3459"
"France (FR)","30.05.2021 22:00 - 30.05.2021 23:00 (CET/CEST)","363","n/e","n/e","n/e","695","36","139","n/e","n/e","n/e","1360","","6148","2362","n/e","38190","n/e","n/e","0","165","n/e","4275"
"France (FR)","30.05.2021 23:00 - 31.05.2021 00:00 (CET/CEST)","366","n/e","n/e","n/e","712","36","138","n/e","n/e","n/e","1097","","5787","2146","n/e","38082","n/e","n/e","0","165","n/e","4725"
"France (FR)","31.05.2021 00:00 - 31.05.2021 01:00 (CET/CEST)","361","n/e","n/e","n/e","659","36","139","n/e","n/e","n/e","409","","5670","2072","n/e","37825","n/e","n/e","0","167","n/e","4659"
"France (FR)","31.05.2021 01:00 - 31.05.2021 02:00 (CET/CEST)","362","n/e","n/e","n/e","483","36","138","n/e","n/e","n/e","","307","5225","2025","n/e","37946","n/e","n/e","0","165","n/e","4466"
"France (FR)","31.05.2021 02:00 - 31.05.2021 03:00 (CET/CEST)","359","n/e","n/e","n/e","502","37","139","n/e","n/e","n/e","","748","5249","1753","n/e","37914","n/e","n/e","0","164","n/e","4186"
"France (FR)","31.05.2021 03:00 - 31.05.2021 04:00 (CET/CEST)","360","n/e","n/e","n/e","507","37","139","n/e","n/e","n/e","","1191","5300","1688","n/e","37636","n/e","n/e","0","162","n/e","4134"
"France (FR)","31.05.2021 04:00 - 31.05.2021 05:00 (CET/CEST)","351","n/e","n/e","n/e","531","37","139","n/e","n/e","n/e","","1337","5477","1578","n/e","37731","n/e","n/e","0","165","n/e","4029"
"France (FR)","31.05.2021 05:00 - 31.05.2021 06:00 (CET/CEST)","344","n/e","n/e","n/e","687","37","139","n/e","n/e","n/e","","911","5731","1752","n/e","38196","n/e","n/e","162","164","n/e","3939"
"France (FR)","31.05.2021 06:00 - 31.05.2021 07:00 (CET/CEST)","347","n/e","n/e","n/e","1145","37","137","n/e","n/e","n/e","35","","6199","2205","n/e","38267","n/e","n/e","252","165","n/e","3964"
"France (FR)","31.05.2021 07:00 - 31.05.2021 08:00 (CET/CEST)","348","n/e","n/e","n/e","1380","38","137","n/e","n/e","n/e","652","","6460","2187","n/e","38334","n/e","n/e","800","167","n/e","3578"
"France (FR)","31.05.2021 08:00 - 31.05.2021 09:00 (CET/CEST)","348","n/e","n/e","n/e","1402","38","138","n/e","n/e","n/e","1056","","6373","2553","n/e","38468","n/e","n/e","2234","167","n/e","2376"
"France (FR)","31.05.2021 09:00 - 31.05.2021 10:00 (CET/CEST)","343","n/e","n/e","n/e","1299","38","138","n/e","n/e","n/e","1314","","6239","2554","n/e","38546","n/e","n/e","4093","168","n/e","1820"
"France (FR)","31.05.2021 10:00 - 31.05.2021 11:00 (CET/CEST)","345","n/e","n/e","n/e","1229","39","138","n/e","n/e","n/e","1020","","5668","1937","n/e","38430","n/e","n/e","5740","164","n/e","2104"
"France (FR)","31.05.2021 11:00 - 31.05.2021 12:00 (CET/CEST)","346","n/e","n/e","n/e","1056","40","232","n/e","n/e","n/e","","99","5333","1513","n/e","38119","n/e","n/e","6875","164","n/e","2858"
"France (FR)","31.05.2021 12:00 - 31.05.2021 13:00 (CET/CEST)","348","n/e","n/e","n/e","1136","39","152","n/e","n/e","n/e","","471","5255","1342","n/e","37785","n/e","n/e","7522","163","n/e","3190"
"France (FR)","31.05.2021 13:00 - 31.05.2021 14:00 (CET/CEST)","345","n/e","n/e","n/e","1166","39","138","n/e","n/e","n/e","74","","5227","1691","n/e","37388","n/e","n/e","7746","164","n/e","3125"
"France (FR)","31.05.2021 14:00 - 31.05.2021 15:00 (CET/CEST)","346","n/e","n/e","n/e","1215","39","138","n/e","n/e","n/e","156","","5190","1733","n/e","37359","n/e","n/e","7561","161","n/e","2926"
"France (FR)","31.05.2021 15:00 - 31.05.2021 16:00 (CET/CEST)","349","n/e","n/e","n/e","1165","39","139","n/e","n/e","n/e","182","","5286","1936","n/e","37454","n/e","n/e","7122","159","n/e","2600"
"France (FR)","31.05.2021 16:00 - 31.05.2021 17:00 (CET/CEST)","348","n/e","n/e","n/e","1367","40","139","n/e","n/e","n/e","495","","5510","2055","n/e","37962","n/e","n/e","6277","160","n/e","2392"
"France (FR)","31.05.2021 17:00 - 31.05.2021 18:00 (CET/CEST)","346","n/e","n/e","n/e","2105","40","139","n/e","n/e","n/e","188","","5908","2429","n/e","38015","n/e","n/e","5197","165","n/e","2313"
"France (FR)","31.05.2021 18:00 - 31.05.2021 19:00 (CET/CEST)","346","n/e","n/e","n/e","2361","39","139","n/e","n/e","n/e","573","","6362","2881","n/e","38133","n/e","n/e","3632","166","n/e","2300"
"France (FR)","31.05.2021 19:00 - 31.05.2021 20:00 (CET/CEST)","348","n/e","n/e","n/e","2775","39","139","n/e","n/e","n/e","1279","","6715","3403","n/e","38483","n/e","n/e","1796","167","n/e","2304"
"France (FR)","31.05.2021 20:00 - 31.05.2021 21:00 (CET/CEST)","348","n/e","n/e","n/e","2796","39","139","n/e","n/e","n/e","1448","","6408","3239","n/e","38846","n/e","n/e","569","169","n/e","2316"
"France (FR)","31.05.2021 21:00 - 31.05.2021 22:00 (CET/CEST)","349","n/e","n/e","n/e","2703","39","139","n/e","n/e","n/e","1507","","6372","2970","n/e","38941","n/e","n/e","191","167","n/e","2845"
"France (FR)","31.05.2021 22:00 - 31.05.2021 23:00 (CET/CEST)","345","n/e","n/e","n/e","2656","40","138","n/e","n/e","n/e","1322","","6393","2784","n/e","38916","n/e","n/e","0","169","n/e","3840"
"France (FR)","31.05.2021 23:00 - 01.06.2021 00:00 (CET/CEST)","335","n/e","n/e","n/e","2297","41","139","n/e","n/e","n/e","739","","6271","2866","n/e","39165","n/e","n/e","0","170","n/e","4358"
"France (FR)","01.06.2021 00:00 - 01.06.2021 01:00 (CET/CEST)","311","n/e","n/e","n/e","1444","46","138","n/e","n/e","n/e","92","","5704","2111","n/e","39051","n/e","n/e","0","172","n/e","4627"
"France (FR)","01.06.2021 01:00 - 01.06.2021 02:00 (CET/CEST)","319","n/e","n/e","n/e","767","47","138","n/e","n/e","n/e","","190","5347","1899","n/e","39026","n/e","n/e","0","172","n/e","4706"
"France (FR)","01.06.2021 02:00 - 01.06.2021 03:00 (CET/CEST)","321","n/e","n/e","n/e","804","48","138","n/e","n/e","n/e","","356","5337","2167","n/e","39249","n/e","n/e","0","168","n/e","4620"
"France (FR)","01.06.2021 03:00 - 01.06.2021 04:00 (CET/CEST)","332","n/e","n/e","n/e","813","48","138","n/e","n/e","n/e","","1134","5301","1781","n/e","39085","n/e","n/e","0","168","n/e","4666"
"France (FR)","01.06.2021 04:00 - 01.06.2021 05:00 (CET/CEST)","330","n/e","n/e","n/e","816","48","138","n/e","n/e","n/e","","1476","5436","1759","n/e","39129","n/e","n/e","0","170","n/e","4730"
"France (FR)","01.06.2021 05:00 - 01.06.2021 06:00 (CET/CEST)","329","n/e","n/e","n/e","771","49","138","n/e","n/e","n/e","","1132","5658","1813","n/e","39297","n/e","n/e","140","168","n/e","4714"
"France (FR)","01.06.2021 06:00 - 01.06.2021 07:00 (CET/CEST)","330","n/e","n/e","n/e","1318","49","138","n/e","n/e","n/e","","674","6102","1926","n/e","39437","n/e","n/e","237","169","n/e","4744"
"France (FR)","01.06.2021 07:00 - 01.06.2021 08:00 (CET/CEST)","332","n/e","n/e","n/e","1378","49","138","n/e","n/e","n/e","157","","5979","2235","n/e","39630","n/e","n/e","760","163","n/e","4445"
"France (FR)","01.06.2021 08:00 - 01.06.2021 09:00 (CET/CEST)","337","n/e","n/e","n/e","1221","48","137","n/e","n/e","n/e","835","","5817","2480","n/e","39719","n/e","n/e","2051","158","n/e","3177"
"France (FR)","01.06.2021 09:00 - 01.06.2021 10:00 (CET/CEST)","335","n/e","n/e","n/e","1411","48","137","n/e","n/e","n/e","1014","","5740","2050","n/e","39713","n/e","n/e","3588","159","n/e","2380"
"France (FR)","01.06.2021 10:00 - 01.06.2021 11:00 (CET/CEST)","333","n/e","n/e","n/e","1539","50","137","n/e","n/e","n/e","113","","5381","2384","n/e","39754","n/e","n/e","4781","147","n/e","2180"
"France (FR)","01.06.2021 11:00 - 01.06.2021 12:00 (CET/CEST)","336","n/e","n/e","n/e","1455","52","137","n/e","n/e","n/e","","170","5204","2185","n/e","39506","n/e","n/e","5619","138","n/e","2327"
"France (FR)","01.06.2021 12:00 - 01.06.2021 13:00 (CET/CEST)","336","n/e","n/e","n/e","1470","51","138","n/e","n/e","n/e","","126","5191","2290","n/e","39388","n/e","n/e","6183","154","n/e","2649"
"France (FR)","01.06.2021 13:00 - 01.06.2021 14:00 (CET/CEST)","335","n/e","n/e","n/e","1480","51","137","n/e","n/e","n/e","","108","5214","2417","n/e","39021","n/e","n/e","6288","159","n/e","2819"
"France (FR)","01.06.2021 14:00 - 01.06.2021 15:00 (CET/CEST)","336","n/e","n/e","n/e","1208","51","137","n/e","n/e","n/e","266","","5109","2324","n/e","38510","n/e","n/e","6116","163","n/e","2851"
"France (FR)","01.06.2021 15:00 - 01.06.2021 16:00 (CET/CEST)","333","n/e","n/e","n/e","1160","51","137","n/e","n/e","n/e","299","","5115","2236","n/e","38282","n/e","n/e","5361","164","n/e","2799"
"France (FR)","01.06.2021 16:00 - 01.06.2021 17:00 (CET/CEST)","328","n/e","n/e","n/e","1245","53","137","n/e","n/e","n/e","310","","5379","2398","n/e","37046","n/e","n/e","4290","171","n/e","2747"
"France (FR)","01.06.2021 17:00 - 01.06.2021 18:00 (CET/CEST)","328","n/e","n/e","n/e","1779","52","137","n/e","n/e","n/e","827","","5961","2433","n/e","36829","n/e","n/e","3163","172","n/e","2568"
"France (FR)","01.06.2021 18:00 - 01.06.2021 19:00 (CET/CEST)","331","n/e","n/e","n/e","2186","51","136","n/e","n/e","n/e","508","","6332","2903","n/e","37886","n/e","n/e","2043","170","n/e","2559"
