"Area","MTU","Biomass  - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Spain (ES)","25.03.2021 05:00 - 25.03.2021 06:00 (CET/CEST)","339","n/e","0","0","5445","315","118","0","0","0","","324","1144","3863","0","6093","60","109","66","312","0","3015"
"Spain (ES)","25.03.2021 06:00 - 25.03.2021 07:00 (CET/CEST)","329","n/e","0","0","7111","361","122","0","0","0","","302","1205","5765","0","6102","59","108","47","316","0","2803"
"Spain (ES)","25.03.2021 07:00 - 25.03.2021 08:00 (CET/CEST)","332","n/e","0","0","7535","416","131","0","0","0","","23","1269","6688","0","6102","61","107","392","314","0","2449"
"Spain (ES)","25.03.2021 08:00 - 25.03.2021 09:00 (CET/CEST)","340","n/e","0","0","7115","468","134","0","0","0","","0","1250","6606","0","6102","60","100","2880","319","0","1887"
"Spain (ES)","25.03.2021 09:00 - 25.03.2021 10:00 (CET/CEST)","361","n/e","0","0","7534","520","136","0","0","0","","73","1290","6097","0","6101","63","99","5843","312","0","1239"
"Spain (ES)","25.03.2021 10:00 - 25.03.2021 11:00 (CET/CEST)","372","n/e","0","0","7142","521","131","0","0","0","","104","1217","5215","0","6100","62","98","8179","305","0","778"
"Spain (ES)","25.03.2021 11:00 - 25.03.2021 12:00 (CET/CEST)","370","n/e","0","0","6552","521","130","0","0","0","","113","1191","4657","0","6098","61","101","9297","304","0","482"
"Spain (ES)","25.03.2021 12:00 - 25.03.2021 13:00 (CET/CEST)","365","n/e","0","0","6343","521","130","0","0","0","","108","1172","4074","0","6096","62","101","9633","309","0","433"
"Spain (ES)","25.03.2021 13:00 - 25.03.2021 14:00 (CET/CEST)","375","n/e","0","0","6156","520","132","0","0","0","","104","1189","4097","0","6085","62","103","9860","303","0","532"
"Spain (ES)","25.03.2021 14:00 - 25.03.2021 15:00 (CET/CEST)","375","n/e","0","0","5935","521","133","0","0","0","","267","1192","3559","0","6094","62","107","9841","300","0","797"
"Spain (ES)","25.03.2021 15:00 - 25.03.2021 16:00 (CET/CEST)","376","n/e","0","0","5871","521","128","0","0","0","","382","1197","3651","0","6092","60","107","9389","305","0","1066"
"Spain (ES)","25.03.2021 16:00 - 25.03.2021 17:00 (CET/CEST)","378","n/e","0","0","6044","521","130","0","0","0","","516","1195","3426","0","6091","62","110","8741","308","0","1311"
"Spain (ES)","25.03.2021 17:00 - 25.03.2021 18:00 (CET/CEST)","378","n/e","0","0","6677","520","136","0","0","0","","269","1195","4623","0","6090","62","111","6680","306","0","1500"
"Spain (ES)","25.03.2021 18:00 - 25.03.2021 19:00 (CET/CEST)","378","n/e","0","0","7821","460","148","0","0","0","","74","1312","6485","0","6089","60","114","3363","312","0","1613"
"Spain (ES)","25.03.2021 19:00 - 25.03.2021 20:00 (CET/CEST)","375","n/e","0","0","8561","423","159","0","0","0","","0","1387","7251","0","6090","58","113","906","314","0","1909"
"Spain (ES)","25.03.2021 20:00 - 25.03.2021 21:00 (CET/CEST)","370","n/e","0","0","8826","405","159","0","0","0","","0","1421","7481","0","6093","56","114","515","315","0","2038"
"Spain (ES)","25.03.2021 21:00 - 25.03.2021 22:00 (CET/CEST)","349","n/e","0","0","8673","405","161","0","0","0","","0","1411","6966","0","6094","54","114","529","320","0","2049"
"Spain (ES)","25.03.2021 22:00 - 25.03.2021 23:00 (CET/CEST)","360","n/e","0","0","8615","363","151","0","0","0","","81","1321","6179","0","6097","56","108","485","313","0","2032"
"Spain (ES)","25.03.2021 23:00 - 26.03.2021 00:00 (CET/CEST)","356","n/e","0","0","7560","336","151","0","0","0","","104","1274","5438","0","6099","56","109","377","306","0","2058"
"Spain (ES)","26.03.2021 00:00 - 26.03.2021 01:00 (CET/CEST)","361","n/e","0","0","5747","306","150","0","0","0","","16","1222","4829","0","6100","58","108","279","306","0","2533"
"Spain (ES)","26.03.2021 01:00 - 26.03.2021 02:00 (CET/CEST)","360","n/e","0","0","5289","306","151","0","0","0","","0","1199","4245","0","6100","58","109","217","303","0","2995"
"Spain (ES)","26.03.2021 02:00 - 26.03.2021 03:00 (CET/CEST)","361","n/e","0","0","5233","306","153","0","0","0","","0","1193","3196","0","6100","58","109","165","305","0","3058"
"Spain (ES)","26.03.2021 03:00 - 26.03.2021 04:00 (CET/CEST)","370","n/e","0","0","5219","306","155","0","0","0","","6","1185","2932","0","6102","58","109","97","304","0","3080"
"Spain (ES)","26.03.2021 04:00 - 26.03.2021 05:00 (CET/CEST)","362","n/e","0","0","5259","306","155","0","0","0","","97","1187","3062","0","6096","59","110","44","305","0","2990"
"Spain (ES)","26.03.2021 05:00 - 26.03.2021 06:00 (CET/CEST)","353","n/e","0","0","5518","306","154","0","0","0","","53","1219","3190","0","6049","59","106","23","304","0","3009"
"Spain (ES)","26.03.2021 06:00 - 26.03.2021 07:00 (CET/CEST)","358","n/e","0","0","6453","360","154","0","0","0","","97","1255","4487","0","6055","59","105","11","304","0","3044"
"Spain (ES)","26.03.2021 07:00 - 26.03.2021 08:00 (CET/CEST)","358","n/e","0","0","7003","445","160","0","0","0","","38","1337","6137","0","6070","59","107","289","302","0","3039"
"Spain (ES)","26.03.2021 08:00 - 26.03.2021 09:00 (CET/CEST)","358","n/e","0","0","6691","503","158","0","0","0","","0","1317","6228","0","6081","59","112","2203","303","0","2746"
"Spain (ES)","26.03.2021 09:00 - 26.03.2021 10:00 (CET/CEST)","359","n/e","0","0","6736","513","164","0","0","0","","0","1355","6356","0","6085","63","111","4902","301","0","2336"
"Spain (ES)","26.03.2021 10:00 - 26.03.2021 11:00 (CET/CEST)","352","n/e","0","0","6239","513","164","0","0","0","","0","1302","5598","0","6084","61","113","6785","303","0","2571"
"Spain (ES)","26.03.2021 11:00 - 26.03.2021 12:00 (CET/CEST)","352","n/e","0","0","6105","513","165","0","0","0","","58","1252","4974","0","6080","57","111","7665","306","0","2951"
"Spain (ES)","26.03.2021 12:00 - 26.03.2021 13:00 (CET/CEST)","370","n/e","0","0","6149","513","165","0","0","0","","74","1236","3884","0","6077","57","112","8228","306","0","3138"
"Spain (ES)","26.03.2021 13:00 - 26.03.2021 14:00 (CET/CEST)","376","n/e","0","0","6083","513","166","0","0","0","","107","1216","3006","0","6083","65","109","8107","309","0","3515"
"Spain (ES)","26.03.2021 14:00 - 26.03.2021 15:00 (CET/CEST)","362","n/e","0","0","6429","513","166","0","0","0","","56","1224","2857","0","6086","64","110","7219","301","0","3574"
"Spain (ES)","26.03.2021 15:00 - 26.03.2021 16:00 (CET/CEST)","357","n/e","0","0","6362","513","165","0","0","0","","56","1187","2973","0","6087","58","113","6166","297","0","3623"
"Spain (ES)","26.03.2021 16:00 - 26.03.2021 17:00 (CET/CEST)","344","n/e","0","0","6050","513","165","0","0","0","","55","1181","3829","0","6086","60","113","5149","295","0","4004"
"Spain (ES)","26.03.2021 17:00 - 26.03.2021 18:00 (CET/CEST)","351","n/e","0","0","6313","512","166","0","0","0","","3","1210","4170","0","6086","59","113","3699","298","0","4668"
"Spain (ES)","26.03.2021 18:00 - 26.03.2021 19:00 (CET/CEST)","380","n/e","0","0","6912","458","166","0","0","0","","0","1329","6185","0","6086","58","113","1663","303","0","5130"
"Spain (ES)","26.03.2021 19:00 - 26.03.2021 20:00 (CET/CEST)","389","n/e","0","0","6884","411","166","0","0","0","","0","1384","6699","0","6086","59","114","196","312","0","6295"
"Spain (ES)","26.03.2021 20:00 - 26.03.2021 21:00 (CET/CEST)","389","n/e","0","0","6251","360","166","0","0","0","","0","1383","6034","0","6091","60","115","30","308","0","7958"
"Spain (ES)","26.03.2021 21:00 - 26.03.2021 22:00 (CET/CEST)","403","n/e","0","0","6342","356","167","0","0","0","","0","1335","4728","0","6093","60","114","29","304","0","8604"
"Spain (ES)","26.03.2021 22:00 - 26.03.2021 23:00 (CET/CEST)","418","n/e","0","0","6236","313","166","0","0","0","","0","1288","3382","0","6095","61","114","31","304","0","8542"
"Spain (ES)","26.03.2021 23:00 - 27.03.2021 00:00 (CET/CEST)","418","n/e","0","0","5226","305","163","0","0","0","","0","1266","2572","0","6094","61","114","32","292","0","8695"
"Spain (ES)","27.03.2021 00:00 - 27.03.2021 01:00 (CET/CEST)","423","n/e","0","0","4975","307","147","0","0","0","","6","1203","2230","0","6097","62","97","23","284","0","8467"
"Spain (ES)","27.03.2021 01:00 - 27.03.2021 02:00 (CET/CEST)","425","n/e","0","0","4620","305","128","0","0","0","","220","1104","1974","0","6098","61","103","23","279","0","7933"
"Spain (ES)","27.03.2021 02:00 - 27.03.2021 03:00 (CET/CEST)","430","n/e","0","0","4661","318","127","0","0","0","","450","1111","1793","0","6098","61","101","24","277","0","7294"
"Spain (ES)","27.03.2021 03:00 - 27.03.2021 04:00 (CET/CEST)","414","n/e","0","0","4606","322","123","0","0","0","","713","1117","2396","0","6099","60","101","23","277","0","7020"
"Spain (ES)","27.03.2021 04:00 - 27.03.2021 05:00 (CET/CEST)","429","n/e","0","0","4615","321","105","0","0","0","","831","990","2390","0","6099","60","104","22","275","0","6830"
"Spain (ES)","27.03.2021 05:00 - 27.03.2021 06:00 (CET/CEST)","438","n/e","0","0","4615","324","99","0","0","0","","929","1074","2426","0","6100","61","102","22","271","0","6856"
"Spain (ES)","27.03.2021 06:00 - 27.03.2021 07:00 (CET/CEST)","437","n/e","0","0","4762","341","89","0","0","0","","999","975","2137","0","6100","60","102","21","271","0","7254"
"Spain (ES)","27.03.2021 07:00 - 27.03.2021 08:00 (CET/CEST)","433","n/e","0","0","4849","396","80","0","0","0","","1195","985","2235","0","6098","60","100","287","273","0","7552"
"Spain (ES)","27.03.2021 08:00 - 27.03.2021 09:00 (CET/CEST)","435","n/e","0","0","5176","427","79","0","0","0","","1224","1011","2617","0","6096","61","103","2055","273","0","7148"
"Spain (ES)","27.03.2021 09:00 - 27.03.2021 10:00 (CET/CEST)","434","n/e","0","0","4474","492","80","0","0","0","","551","1114","2624","0","6096","61","109","4140","273","0","6603"
"Spain (ES)","27.03.2021 10:00 - 27.03.2021 11:00 (CET/CEST)","436","n/e","0","0","4666","511","80","0","0","0","","386","1042","2770","0","6096","60","111","5839","270","0","5725"
"Spain (ES)","27.03.2021 11:00 - 27.03.2021 12:00 (CET/CEST)","426","n/e","0","0","4699","519","79","0","0","0","","256","1025","2602","0","6095","58","109","6809","263","0","4972"
"Spain (ES)","27.03.2021 12:00 - 27.03.2021 13:00 (CET/CEST)","438","n/e","0","0","4600","521","79","0","0","0","","202","1085","2365","0","6085","54","109","7504","272","0","4472"
"Spain (ES)","27.03.2021 13:00 - 27.03.2021 14:00 (CET/CEST)","447","n/e","0","0","4440","521","79","0","0","0","","113","1102","2097","0","6094","14","107","7859","268","0","4158"
"Spain (ES)","27.03.2021 14:00 - 27.03.2021 15:00 (CET/CEST)","455","n/e","0","0","4446","521","79","0","0","0","","439","1098","2515","0","6093","14","108","7361","262","0","4270"
"Spain (ES)","27.03.2021 15:00 - 27.03.2021 16:00 (CET/CEST)","445","n/e","0","0","4442","521","80","0","0","0","","586","1090","2563","0","6093","13","107","6825","267","0","4299"
"Spain (ES)","27.03.2021 16:00 - 27.03.2021 17:00 (CET/CEST)","457","n/e","0","0","4391","517","88","0","0","0","","585","1077","2736","0","6093","15","107","5794","278","0","4530"
"Spain (ES)","27.03.2021 17:00 - 27.03.2021 18:00 (CET/CEST)","468","n/e","0","0","4727","513","99","0","0","0","","308","1162","2550","0","6094","14","110","4244","275","0","4737"
"Spain (ES)","27.03.2021 18:00 - 27.03.2021 19:00 (CET/CEST)","469","n/e","0","0","5280","462","100","0","0","0","","219","1228","5036","0","6093","14","110","1888","278","0","4724"
"Spain (ES)","27.03.2021 19:00 - 27.03.2021 20:00 (CET/CEST)","468","n/e","0","0","5791","409","100","0","0","0","","0","1216","7209","0","6093","15","112","199","280","0","4826"
"Spain (ES)","27.03.2021 20:00 - 27.03.2021 21:00 (CET/CEST)","475","n/e","0","0","5310","405","100","0","0","0","","0","1241","6815","0","6094","16","111","36","288","0","5030"
"Spain (ES)","27.03.2021 21:00 - 27.03.2021 22:00 (CET/CEST)","474","n/e","0","0","5341","404","100","0","0","0","","0","1242","5840","0","6093","16","108","37","292","0","4871"
"Spain (ES)","27.03.2021 22:00 - 27.03.2021 23:00 (CET/CEST)","444","n/e","0","0","5004","368","100","0","0","0","","0","1243","4979","0","6094","17","107","34","291","0","4807"
"Spain (ES)","27.03.2021 23:00 - 28.03.2021 00:00 (CET/CEST)","430","n/e","0","0","5076","357","100","0","0","0","","1","1158","3933","0","6095","17","104","27","290","0","5028"
"Spain (ES)","28.03.2021 00:00 - 28.03.2021 01:00 (CET/CEST)","459","n/e","0","0","5030","328","97","0","0","0","","171","1077","2976","0","6097","16","101","23","286","0","4919"
"Spain (ES)","28.03.2021 01:00 - 28.03.2021 02:00 (CET/CEST)","468","n/e","0","0","4947","308","98","0","0","0","","661","1059","3235","0","6098","16","102","24","280","0","4629"
"Spain (ES)","28.03.2021 02:00 - 28.03.2021 03:00 (CET/CEST)","","","","","","","","","","","","","","","","","","","","","",""
"Spain (ES)","28.03.2021 03:00 - 28.03.2021 04:00 (CET/CEST)","471","n/e","0","0","5097","308","98","0","0","0","","1130","1001","3281","0","6098","16","103","22","275","0","4385"
"Spain (ES)","28.03.2021 04:00 - 28.03.2021 05:00 (CET/CEST)","474","n/e","0","0","4693","309","98","0","0","0","","1492","956","2713","0","6100","16","102","22","274","0","4163"
"Spain (ES)","28.03.2021 05:00 - 28.03.2021 06:00 (CET/CEST)","482","n/e","0","0","4928","308","98","0","0","0","","1510","927","2430","0","6100","17","104","23","273","0","4042"
"Spain (ES)","28.03.2021 06:00 - 28.03.2021 07:00 (CET/CEST)","475","n/e","0","0","4975","319","98","0","0","0","","1305","935","1751","0","6101","17","102","21","273","0","3980"
"Spain (ES)","28.03.2021 07:00 - 28.03.2021 08:00 (CET/CEST)","452","n/e","0","0","5427","366","99","0","0","0","","1303","939","1437","0","6101","16","101","22","277","0","4106"
"Spain (ES)","28.03.2021 08:00 - 28.03.2021 09:00 (CET/CEST)","470","n/e","0","0","5037","409","100","0","0","0","","1302","940","1386","0","6102","16","102","382","276","0","4435"
"Spain (ES)","28.03.2021 09:00 - 28.03.2021 10:00 (CET/CEST)","477","n/e","0","0","4864","408","101","0","0","0","","1314","945","1575","0","6100","16","107","2546","277","0","4391"
"Spain (ES)","28.03.2021 10:00 - 28.03.2021 11:00 (CET/CEST)","484","n/e","0","0","4515","462","100","0","0","0","","1234","939","1349","0","6101","16","111","5255","278","0","4105"
"Spain (ES)","28.03.2021 11:00 - 28.03.2021 12:00 (CET/CEST)","489","n/e","0","0","4309","518","101","0","0","0","","1658","938","1309","0","6100","16","109","7373","282","0","3931"
"Spain (ES)","28.03.2021 12:00 - 28.03.2021 13:00 (CET/CEST)","475","n/e","0","0","3927","521","101","0","0","0","","1493","932","1045","0","6096","16","107","8746","285","0","4217"
"Spain (ES)","28.03.2021 13:00 - 28.03.2021 14:00 (CET/CEST)","464","n/e","0","0","3896","521","101","0","0","0","","2395","920","893","0","6095","15","104","9393","284","0","4648"
"Spain (ES)","28.03.2021 14:00 - 28.03.2021 15:00 (CET/CEST)","467","n/e","0","0","4141","521","101","0","0","0","","2992","924","897","0","6094","16","104","9716","285","0","5059"
"Spain (ES)","28.03.2021 15:00 - 28.03.2021 16:00 (CET/CEST)","466","n/e","0","0","3862","516","101","0","0","0","","3209","910","966","0","6092","16","105","9443","286","0","5375"
"Spain (ES)","28.03.2021 16:00 - 28.03.2021 17:00 (CET/CEST)","463","n/e","0","0","3945","516","101","0","0","0","","3204","927","970","0","6090","14","103","8988","290","0","5312"
"Spain (ES)","28.03.2021 17:00 - 28.03.2021 18:00 (CET/CEST)","459","n/e","0","0","3979","516","101","0","0","0","","3266","914","959","0","6090","15","102","7689","287","0","5735"
"Spain (ES)","28.03.2021 18:00 - 28.03.2021 19:00 (CET/CEST)","474","n/e","0","0","4352","466","101","0","0","0","","1994","954","1685","0","6091","15","103","5301","305","0","6743"
"Spain (ES)","28.03.2021 19:00 - 28.03.2021 20:00 (CET/CEST)","485","n/e","0","0","4572","414","100","0","0","0","","559","1015","2974","0","6091","15","102","2113","310","0","7100"
"Spain (ES)","28.03.2021 20:00 - 28.03.2021 21:00 (CET/CEST)","496","n/e","0","0","4557","369","99","0","0","0","","0","1067","4091","0","6092","17","103","444","308","0","7881"
"Spain (ES)","28.03.2021 21:00 - 28.03.2021 22:00 (CET/CEST)","497","n/e","0","0","4481","356","106","0","0","0","","0","1116","4313","0","6092","20","101","114","306","0","8953"
"Spain (ES)","28.03.2021 22:00 - 28.03.2021 23:00 (CET/CEST)","493","n/e","0","0","4618","365","112","0","0","0","","39","1084","3374","0","6093","26","95","30","303","0","9558"
"Spain (ES)","28.03.2021 23:00 - 29.03.2021 00:00 (CET/CEST)","482","n/e","0","0","4661","352","112","0","0","0","","176","1036","3011","0","6095","31","94","21","302","0","9340"
"Spain (ES)","29.03.2021 00:00 - 29.03.2021 01:00 (CET/CEST)","471","n/e","0","0","4709","381","109","0","0","0","","745","968","1296","0","6095","35","93","22","296","0","8900"
"Spain (ES)","29.03.2021 01:00 - 29.03.2021 02:00 (CET/CEST)","487","n/e","0","0","4714","405","100","0","0","0","","1508","927","1046","0","6096","39","91","22","288","0","8712"
"Spain (ES)","29.03.2021 02:00 - 29.03.2021 03:00 (CET/CEST)","486","n/e","0","0","4579","405","100","0","0","0","","1749","905","925","0","6098","41","91","23","276","0","8558"
"Spain (ES)","29.03.2021 03:00 - 29.03.2021 04:00 (CET/CEST)","499","n/e","0","0","4654","405","100","0","0","0","","1739","895","861","0","6097","41","92","22","272","0","8142"
"Spain (ES)","29.03.2021 04:00 - 29.03.2021 05:00 (CET/CEST)","489","n/e","0","0","4597","405","100","0","0","0","","1737","902","863","0","6097","41","91","22","277","0","7980"
"Spain (ES)","29.03.2021 05:00 - 29.03.2021 06:00 (CET/CEST)","471","n/e","0","0","4274","408","100","0","0","0","","1862","895","819","0","6098","40","93","23","279","0","8090"
"Spain (ES)","29.03.2021 06:00 - 29.03.2021 07:00 (CET/CEST)","450","n/e","0","0","5055","461","104","0","0","0","","359","927","2242","0","6098","27","92","22","281","0","8224"
"Spain (ES)","29.03.2021 07:00 - 29.03.2021 08:00 (CET/CEST)","452","n/e","0","0","5256","515","126","0","0","0","","0","995","5381","0","6097","18","93","23","287","0","8266"
"Spain (ES)","29.03.2021 08:00 - 29.03.2021 09:00 (CET/CEST)","454","n/e","0","0","4928","516","146","0","0","0","","0","1079","6827","0","6098","16","97","324","291","0","8458"
"Spain (ES)","29.03.2021 09:00 - 29.03.2021 10:00 (CET/CEST)","465","n/e","0","0","4978","516","158","0","0","0","","0","1107","7480","0","6098","19","100","1789","295","0","8092"
"Spain (ES)","29.03.2021 10:00 - 29.03.2021 11:00 (CET/CEST)","461","n/e","0","0","4767","516","157","0","0","0","","0","1097","5650","0","6100","19","101","3859","293","0","7731"
"Spain (ES)","29.03.2021 11:00 - 29.03.2021 12:00 (CET/CEST)","455","n/e","0","0","4605","516","157","0","0","0","","11","1042","3125","0","6100","26","100","5211","281","0","8091"
"Spain (ES)","29.03.2021 12:00 - 29.03.2021 13:00 (CET/CEST)","453","n/e","0","0","5188","516","157","0","0","0","","55","1016","2481","0","6096","20","98","6311","279","0","8724"
"Spain (ES)","29.03.2021 13:00 - 29.03.2021 14:00 (CET/CEST)","449","n/e","0","0","4824","516","156","0","0","0","","326","981","1776","0","6093","27","99","6698","273","0","9521"
"Spain (ES)","29.03.2021 14:00 - 29.03.2021 15:00 (CET/CEST)","416","n/e","0","0","4765","516","149","0","0","0","","1556","958","1522","0","6092","29","100","6950","265","0","10278"
